DateTime,Month,Site,speed,n
2/18/20,February,butler,0.29875,4
2/18/20,February,pellicer,0.09775,4
2/18/20,February,butler,0.294666667,3
2/18/20,February,pellicer,0.048666667,3
2/18/20,February,butler,0.247,1
2/18/20,February,pellicer,0.047666667,3
2/18/20,February,butler,0.042,1
2/18/20,February,pellicer,0.0455,2
2/18/20,February,butler,0.1195,4
2/18/20,February,pellicer,0.052,2
2/18/20,February,butler,0.070857143,7
2/18/20,February,pellicer,0.1555,2
2/18/20,February,butler,0.098777778,9
2/18/20,February,pellicer,0.149,3
2/18/20,February,butler,0.1155,10
2/18/20,February,pellicer,0.078,4
2/18/20,February,butler,0.0933,10
2/18/20,February,pellicer,0.1398,5
2/18/20,February,butler,0.149888889,9
2/18/20,February,pellicer,0.0764,5
2/18/20,February,butler,0.205714286,7
2/18/20,February,pellicer,0.0498,5
2/18/20,February,butler,0.2468,5
2/18/20,February,pellicer,0.08825,4
2/18/20,February,butler,0.349666667,3
2/18/20,February,pellicer,0.094666667,3
2/18/20,February,pellicer,0.0825,2
2/19/20,February,pellicer,0.045,1
2/19/20,February,butler,0.143,3
2/19/20,February,butler,0.073833333,6
2/19/20,February,pellicer,0.187,1
2/19/20,February,butler,0.091888889,9
2/19/20,February,pellicer,0.0755,2
2/19/20,February,butler,0.098636364,11
2/19/20,February,pellicer,0.09075,4
2/19/20,February,butler,0.070416667,12
2/19/20,February,pellicer,0.066,5
2/19/20,February,butler,0.074583333,12
2/19/20,February,pellicer,0.0516,5
2/19/20,February,butler,0.1314,10
2/19/20,February,pellicer,0.086,6
2/19/20,February,butler,0.165,7
2/19/20,February,pellicer,0.077333333,6
2/19/20,February,butler,0.291,5
2/19/20,February,pellicer,0.0905,4
2/19/20,February,butler,0.363666667,3
2/19/20,February,pellicer,0.07975,4
2/19/20,February,butler,0.274,1
2/19/20,February,pellicer,0.127333333,3
2/19/20,February,butler,0.064,1
2/19/20,February,butler,0.133666667,3
2/19/20,February,butler,0.1235,6
2/19/20,February,butler,0.06875,8
2/19/20,February,butler,0.0688,10
2/19/20,February,butler,0.098636364,11
2/19/20,February,butler,0.048,9
2/19/20,February,butler,0.144666667,6
2/19/20,February,butler,0.2305,4
2/19/20,February,butler,0.240333333,3
2/20/20,February,butler,0.223,1
2/20/20,February,butler,0.164,2
2/20/20,February,butler,0.1292,5
2/20/20,February,butler,0.084375,8
2/20/20,February,butler,0.102363636,11
2/20/20,February,butler,0.141153846,13
2/20/20,February,butler,0.1568,15
2/20/20,February,butler,0.1222,15
2/20/20,February,butler,0.074923077,13
2/20/20,February,butler,0.0868,10
2/20/20,February,butler,0.1195,8
2/20/20,February,butler,0.200333333,6
2/20/20,February,butler,0.283,4
2/20/20,February,butler,0.230333333,3
2/20/20,February,butler,0.1705,4
2/20/20,February,butler,0.1175,6
2/20/20,February,butler,0.122777778,9
2/20/20,February,butler,0.117,11
2/20/20,February,butler,0.148461538,13
2/20/20,February,butler,0.102285714,14
2/20/20,February,butler,0.118,13
2/20/20,February,butler,0.084181818,11
2/20/20,February,butler,0.124222222,9
2/21/20,February,butler,0.132857143,7
2/21/20,February,butler,0.1622,5
2/21/20,February,butler,0.2246,5
2/21/20,February,butler,0.205857143,7
2/21/20,February,butler,0.0984,10
2/21/20,February,butler,0.141384615,13
2/21/20,February,butler,0.141466667,15
2/21/20,February,butler,0.139352941,17
2/21/20,February,butler,0.202333333,18
2/21/20,February,butler,0.203947368,19
2/21/20,February,butler,0.164944444,18
2/21/20,February,butler,0.125266667,15
2/21/20,February,butler,0.105384615,13
2/21/20,February,butler,0.066545455,11
2/21/20,February,butler,0.144111111,9
2/21/20,February,butler,0.19075,8
2/21/20,February,butler,0.128222222,9
2/21/20,February,butler,0.096818182,11
2/21/20,February,butler,0.127384615,13
2/21/20,February,butler,0.107666667,15
2/21/20,February,butler,0.1234375,16
2/21/20,February,butler,0.13825,16
2/21/20,February,butler,0.1286,15
2/21/20,February,butler,0.133153846,13
2/22/20,February,butler,0.119272727,11
2/22/20,February,butler,0.17,9
2/22/20,February,butler,0.199714286,7
2/22/20,February,butler,0.1494,5
2/22/20,February,butler,0.092333333,6
2/22/20,February,butler,0.130888889,9
2/22/20,February,butler,0.098583333,12
2/22/20,February,butler,0.131785714,14
2/22/20,February,butler,0.136375,16
2/22/20,February,butler,0.143352941,17
2/22/20,February,butler,0.159764706,17
2/22/20,February,butler,0.099466667,15
2/22/20,February,butler,0.09275,12
2/22/20,February,butler,0.1434,10
2/22/20,February,butler,0.12375,8
2/22/20,February,butler,0.188666667,6
2/22/20,February,butler,0.1278,5
2/22/20,February,butler,0.178666667,6
2/22/20,February,butler,0.1336,10
2/22/20,February,butler,0.111083333,12
2/22/20,February,butler,0.119,13
2/22/20,February,butler,0.129066667,15
2/22/20,February,butler,0.114,14
2/22/20,February,butler,0.073833333,12
2/23/20,February,butler,0.1196,10
2/23/20,February,butler,0.196285714,7
2/23/20,February,butler,0.2982,5
2/23/20,February,butler,0.297666667,3
2/23/20,February,butler,0.243,2
2/23/20,February,butler,0.1154,5
2/23/20,February,butler,0.0875,8
2/23/20,February,butler,0.066363636,11
2/23/20,February,butler,0.097692308,13
2/23/20,February,butler,0.104666667,15
2/23/20,February,butler,0.098866667,15
2/23/20,February,butler,0.101785714,14
2/23/20,February,butler,0.097363636,11
2/23/20,February,butler,0.154375,8
2/23/20,February,butler,0.208333333,6
2/23/20,February,butler,0.2675,4
2/23/20,February,butler,0.258,2
2/23/20,February,butler,0.0805,2
2/23/20,February,butler,0.182666667,6
2/23/20,February,butler,0.082111111,9
2/23/20,February,butler,0.077727273,11
2/23/20,February,butler,0.077846154,13
2/23/20,February,butler,0.082230769,13
2/23/20,February,butler,0.066916667,12
2/24/20,February,butler,0.126666667,9
2/24/20,February,butler,0.2105,6
2/24/20,February,butler,0.3555,4
2/24/20,February,butler,0.438,2
2/24/20,February,butler,0.296,1
2/24/20,February,butler,0.061,1
2/24/20,February,butler,0.1342,5
2/24/20,February,butler,0.12175,8
2/24/20,February,butler,0.0632,10
2/24/20,February,butler,0.07525,12
2/24/20,February,butler,0.082714286,14
2/24/20,February,butler,0.092307692,13
2/24/20,February,butler,0.1247,10
2/24/20,February,butler,0.186714286,7
2/24/20,February,butler,0.3262,5
2/24/20,February,butler,0.388,3
2/24/20,February,butler,0.426,1
2/24/20,February,butler,0.1675,2
2/24/20,February,butler,0.1654,5
2/24/20,February,butler,0.1235,8
2/24/20,February,butler,0.0649,10
2/24/20,February,butler,0.089909091,11
2/24/20,February,butler,0.097181818,11
2/25/20,February,butler,0.170111111,9
2/25/20,February,butler,0.271,6
2/25/20,February,butler,0.34875,4
2/25/20,February,butler,0.306,1
2/25/20,February,butler,0.106666667,3
2/25/20,February,butler,0.145166667,6
2/25/20,February,butler,0.083444444,9
2/25/20,February,butler,0.093181818,11
2/25/20,February,butler,0.101090909,11
2/25/20,February,butler,0.0699,10
2/25/20,February,butler,0.161142857,7
2/25/20,February,butler,0.2355,4
2/25/20,February,butler,0.325,2
2/25/20,February,butler,0.137666667,3
2/25/20,February,butler,0.061333333,6
2/25/20,February,butler,0.10025,8
2/25/20,February,butler,0.067,10
2/25/20,February,butler,0.079272727,11
2/26/20,February,butler,0.061555556,9
2/26/20,February,butler,0.180166667,6
2/26/20,February,butler,0.237,4
2/26/20,February,butler,0.35,2
2/26/20,February,butler,0.106,1
2/26/20,February,butler,0.1296,5
2/26/20,February,butler,0.075285714,7
2/26/20,February,butler,0.064777778,9
2/26/20,February,butler,0.090818182,11
2/26/20,February,butler,0.118545455,11
2/26/20,February,butler,0.09575,8
2/26/20,February,butler,0.2372,5
2/26/20,February,butler,0.347666667,3
2/26/20,February,butler,0.374,1
2/26/20,February,butler,0.108,1
2/26/20,February,butler,0.0995,4
2/26/20,February,butler,0.0605,6
2/26/20,February,butler,0.074111111,9
2/26/20,February,butler,0.081545455,11
2/27/20,February,butler,0.161,11
2/27/20,February,butler,0.075333333,9
2/27/20,February,butler,0.232833333,6
2/27/20,February,butler,0.304333333,3
2/27/20,February,butler,0.313,1
2/27/20,February,butler,0.0735,4
2/27/20,February,butler,0.131166667,6
2/27/20,February,butler,0.083333333,9
2/27/20,February,butler,0.076181818,11
2/27/20,February,butler,0.073636364,11
2/27/20,February,butler,0.061333333,9
2/27/20,February,butler,0.163142857,7
2/27/20,February,butler,0.2532,5
2/27/20,February,butler,0.333333333,3
2/27/20,February,butler,0.215,1
2/27/20,February,butler,0.080666667,3
2/27/20,February,butler,0.122333333,6
2/27/20,February,butler,0.094,8
2/27/20,February,butler,0.0871,10
2/28/20,February,butler,0.110090909,11
2/28/20,February,butler,0.0925,10
2/28/20,February,butler,0.107714286,7
2/28/20,February,butler,0.2364,5
2/28/20,February,butler,0.369333333,3
2/28/20,February,butler,0.312,1
2/28/20,February,butler,0.078,1
2/28/20,February,butler,0.1206,5
2/28/20,February,butler,0.088,7
2/28/20,February,butler,0.077333333,9
2/28/20,February,butler,0.0692,10
2/28/20,February,butler,0.114,10
2/28/20,February,butler,0.075875,8
2/28/20,February,butler,0.251,5
2/28/20,February,butler,0.379666667,3
2/28/20,February,butler,0.345,1
2/28/20,February,butler,0.051,1
2/28/20,February,butler,0.0785,4
2/28/20,February,butler,0.109666667,6
2/28/20,February,butler,0.060375,8
2/29/20,February,butler,0.0861,10
2/29/20,February,butler,0.067111111,9
2/29/20,February,butler,0.096,7
2/29/20,February,butler,0.1552,5
2/29/20,February,butler,0.248333333,3
2/29/20,February,butler,0.208,1
2/29/20,February,butler,0.1175,2
2/29/20,February,butler,0.136,4
2/29/20,February,butler,0.084,7
2/29/20,February,butler,0.071375,8
2/29/20,February,butler,0.118111111,9
2/29/20,February,butler,0.087571429,7
2/29/20,February,butler,0.1206,5
2/29/20,February,butler,0.191666667,3
2/29/20,February,butler,0.086,1
2/29/20,February,butler,0.1195,2
2/29/20,February,butler,0.07275,4
2/29/20,February,butler,0.115142857,7
3/1/20,March,butler,0.064444444,9
3/1/20,March,butler,0.0865,10
3/1/20,March,butler,0.07,10
3/1/20,March,butler,0.070125,8
3/1/20,March,butler,0.152333333,6
3/1/20,March,butler,0.254,4
3/1/20,March,butler,0.326,2
3/1/20,March,butler,0.108,1
3/1/20,March,butler,0.10625,4
3/1/20,March,butler,0.100833333,6
3/1/20,March,butler,0.081125,8
3/1/20,March,butler,0.074111111,9
3/1/20,March,butler,0.076444444,9
3/1/20,March,butler,0.108571429,7
3/1/20,March,butler,0.2262,5
3/1/20,March,butler,0.257,3
3/1/20,March,butler,0.136,1
3/1/20,March,butler,0.138,1
3/1/20,March,butler,0.155,3
3/1/20,March,butler,0.172,6
3/2/20,March,butler,0.072125,8
3/2/20,March,butler,0.0714,10
3/2/20,March,butler,0.057545455,11
3/2/20,March,butler,0.0648,10
3/2/20,March,butler,0.095428571,7
3/2/20,March,butler,0.2214,5
3/2/20,March,butler,0.212666667,3
3/2/20,March,butler,0.34,2
3/2/20,March,butler,0.17,1
3/2/20,March,butler,0.127333333,3
3/2/20,March,butler,0.113,5
3/2/20,March,butler,0.125857143,7
3/2/20,March,butler,0.089,8
3/2/20,March,butler,0.129714286,7
3/2/20,March,butler,0.2868,5
3/2/20,March,butler,0.296666667,3
3/2/20,March,butler,0.333,2
3/2/20,March,butler,0.1075,2
3/3/20,March,butler,0.1236,5
3/3/20,March,butler,0.077,7
3/3/20,March,butler,0.09925,8
3/3/20,March,butler,0.086444444,9
3/3/20,March,butler,0.081857143,7
3/3/20,March,butler,0.1294,5
3/3/20,March,butler,0.23825,4
3/3/20,March,butler,0.336,2
3/3/20,March,butler,0.131,2
3/3/20,March,butler,0.1295,4
3/3/20,March,butler,0.123666667,6
3/3/20,March,butler,0.100833333,6
3/3/20,March,butler,0.147666667,6
3/3/20,March,butler,0.201,4
3/3/20,March,butler,0.189,2
3/3/20,March,butler,0.19,1
3/4/20,March,butler,0.121,2
3/4/20,March,butler,0.1576,5
3/4/20,March,butler,0.065857143,7
3/4/20,March,butler,0.058875,8
3/4/20,March,butler,0.068111111,9
3/4/20,March,butler,0.073777778,9
3/4/20,March,butler,0.103857143,7
3/4/20,March,butler,0.2328,5
3/4/20,March,butler,0.280666667,3
3/4/20,March,butler,0.251,1
3/4/20,March,pellicer,0.116,1
3/4/20,March,pellicer,0.1305,2
3/4/20,March,pellicer,0.0625,2
3/4/20,March,pellicer,0.1145,2
3/4/20,March,pellicer,0.1135,2
3/4/20,March,pellicer,0.42,1
3/5/20,March,pellicer,0.106,1
3/5/20,March,pellicer,0.101,2
3/5/20,March,pellicer,0.109333333,3
3/5/20,March,pellicer,0.082,4
3/5/20,March,pellicer,0.0932,5
3/5/20,March,pellicer,0.116,4
3/5/20,March,pellicer,0.148,3
3/5/20,March,pellicer,0.0805,2
3/5/20,March,pellicer,0.013,1
3/5/20,March,pellicer,0.1825,2
3/5/20,March,pellicer,0.240666667,3
3/5/20,March,pellicer,0.096666667,3
3/5/20,March,pellicer,0.206,4
3/5/20,March,pellicer,0.080666667,3
3/5/20,March,pellicer,0.1045,2
3/5/20,March,pellicer,0.063,1
3/6/20,March,pellicer,0.048,1
3/6/20,March,pellicer,0.1305,2
3/6/20,March,pellicer,0.0865,4
3/6/20,March,pellicer,0.0534,5
3/6/20,March,pellicer,0.0955,6
3/6/20,March,pellicer,0.125333333,6
3/6/20,March,pellicer,0.109666667,6
3/6/20,March,pellicer,0.0716,5
3/6/20,March,pellicer,0.083,4
3/6/20,March,pellicer,0.134,3
3/6/20,March,pellicer,0.135,2
3/6/20,March,pellicer,0.147,1
3/6/20,March,butler,0.32475,4
3/6/20,March,pellicer,0.065,1
3/6/20,March,butler,0.293,7
3/6/20,March,pellicer,0.078,1
3/6/20,March,butler,0.165555556,9
3/6/20,March,pellicer,0.115333333,3
3/6/20,March,butler,0.205909091,11
3/6/20,March,pellicer,0.0845,4
3/6/20,March,butler,0.175454545,11
3/6/20,March,pellicer,0.07175,4
3/6/20,March,butler,0.142222222,9
3/6/20,March,pellicer,0.1048,5
3/6/20,March,butler,0.3915,6
3/6/20,March,pellicer,0.0655,4
3/6/20,March,butler,0.415,4
3/6/20,March,pellicer,0.122666667,3
3/6/20,March,butler,0.462,2
3/6/20,March,pellicer,0.146,2
3/7/20,March,pellicer,0.129,1
3/7/20,March,butler,0.2178,5
3/7/20,March,butler,0.26975,8
3/7/20,March,pellicer,0.174,1
3/7/20,March,butler,0.339,11
3/7/20,March,pellicer,0.115333333,3
3/7/20,March,butler,0.145357143,14
3/7/20,March,pellicer,0.0985,4
3/7/20,March,butler,0.224733333,15
3/7/20,March,pellicer,0.098,6
3/7/20,March,butler,0.155666667,15
3/7/20,March,pellicer,0.107,7
3/7/20,March,butler,0.155307692,13
3/7/20,March,pellicer,0.111857143,7
3/7/20,March,butler,0.1856,10
3/7/20,March,pellicer,0.132857143,7
3/7/20,March,butler,0.172428571,7
3/7/20,March,pellicer,0.0895,6
3/7/20,March,butler,0.1788,5
3/7/20,March,pellicer,0.1396,5
3/7/20,March,butler,0.399333333,3
3/7/20,March,pellicer,0.13575,4
3/7/20,March,butler,0.246,1
3/7/20,March,pellicer,0.185,3
3/7/20,March,butler,0.2345,2
3/7/20,March,pellicer,0.135,2
3/7/20,March,butler,0.3068,5
3/7/20,March,pellicer,0.083,2
3/7/20,March,butler,0.2755,8
3/7/20,March,pellicer,0.105666667,3
3/7/20,March,butler,0.149090909,11
3/7/20,March,pellicer,0.13125,4
3/7/20,March,butler,0.150692308,13
3/7/20,March,pellicer,0.0956,5
3/7/20,March,butler,0.157538462,13
3/7/20,March,pellicer,0.049666667,6
3/7/20,March,butler,0.318545455,11
3/7/20,March,pellicer,0.063666667,6
3/7/20,March,butler,0.40675,8
3/7/20,March,pellicer,0.081166667,6
3/7/20,March,butler,0.211833333,6
3/7/20,March,pellicer,0.1162,5
3/8/20,March,butler,0.487666667,3
3/8/20,March,pellicer,0.1295,4
3/8/20,March,butler,0.093,1
3/8/20,March,pellicer,0.142,2
3/8/20,March,pellicer,0.098,1
3/8/20,March,butler,0.1935,4
3/8/20,March,butler,0.202,8
3/8/20,March,pellicer,0.135,1
3/8/20,March,butler,0.092909091,11
3/8/20,March,pellicer,0.117,3
3/8/20,March,butler,0.156928571,14
3/8/20,March,pellicer,0.0986,5
3/8/20,March,butler,0.125733333,15
3/8/20,March,pellicer,0.095833333,6
3/8/20,March,butler,0.206733333,15
3/8/20,March,pellicer,0.090857143,7
3/8/20,March,butler,0.183166667,12
3/8/20,March,pellicer,0.086714286,7
3/8/20,March,butler,0.267888889,9
3/8/20,March,pellicer,0.083714286,7
3/8/20,March,butler,0.304142857,7
3/8/20,March,pellicer,0.099833333,6
3/8/20,March,butler,0.31325,4
3/8/20,March,pellicer,0.0742,5
3/8/20,March,butler,0.215,2
3/8/20,March,pellicer,0.07375,4
3/8/20,March,pellicer,0.123,3
3/8/20,March,butler,0.313,2
3/8/20,March,pellicer,0.086,2
3/8/20,March,butler,0.212833333,6
3/8/20,March,pellicer,0.1595,2
3/8/20,March,butler,0.338444444,9
3/8/20,March,pellicer,0.140333333,3
3/8/20,March,butler,0.141833333,12
3/8/20,March,pellicer,0.0855,4
3/8/20,March,butler,0.247714286,14
3/8/20,March,pellicer,0.044666667,6
3/8/20,March,butler,0.230714286,14
3/8/20,March,pellicer,0.059285714,7
3/8/20,March,butler,0.277166667,12
3/8/20,March,pellicer,0.058428571,7
3/8/20,March,butler,0.407888889,9
3/8/20,March,pellicer,0.094428571,7
3/9/20,March,butler,0.495166667,6
3/9/20,March,pellicer,0.0888,5
3/9/20,March,butler,0.51175,4
3/9/20,March,pellicer,0.10625,4
3/9/20,March,butler,0.376,1
3/9/20,March,pellicer,0.117333333,3
3/9/20,March,pellicer,0.088,2
3/9/20,March,pellicer,0.276,1
3/9/20,March,butler,0.37625,4
3/9/20,March,pellicer,0.15,1
3/9/20,March,butler,0.339375,8
3/9/20,March,pellicer,0.136,2
3/9/20,March,butler,0.439833333,12
3/9/20,March,pellicer,0.196,4
3/9/20,March,butler,0.183642857,14
3/9/20,March,pellicer,0.1184,5
3/9/20,March,butler,0.3583125,16
3/9/20,March,pellicer,0.075714286,7
3/9/20,March,butler,0.227066667,15
3/9/20,March,pellicer,0.068285714,7
3/9/20,March,butler,0.36025,12
3/9/20,March,pellicer,0.058875,8
3/9/20,March,butler,0.309444444,9
3/9/20,March,pellicer,0.093714286,7
3/9/20,March,butler,0.366,6
3/9/20,March,pellicer,0.100666667,6
3/9/20,March,butler,0.456,3
3/9/20,March,pellicer,0.0824,5
3/9/20,March,butler,0.016,1
3/9/20,March,pellicer,0.05,4
3/9/20,March,pellicer,0.087666667,3
3/9/20,March,butler,0.1495,2
3/9/20,March,pellicer,0.142,2
3/9/20,March,butler,0.142333333,6
3/9/20,March,pellicer,0.0425,2
3/9/20,March,butler,0.112777778,9
3/9/20,March,pellicer,0.057666667,3
3/9/20,March,butler,0.086,12
3/9/20,March,pellicer,0.1386,5
3/9/20,March,butler,0.160428571,14
3/9/20,March,pellicer,0.090666667,6
3/9/20,March,butler,0.139928571,14
3/9/20,March,pellicer,0.067142857,7
3/9/20,March,butler,0.168916667,12
3/9/20,March,pellicer,0.071571429,7
3/10/20,March,butler,0.340777778,9
3/10/20,March,pellicer,0.084428571,7
3/10/20,March,butler,0.428833333,6
3/10/20,March,pellicer,0.0966,5
3/10/20,March,butler,0.478333333,3
3/10/20,March,pellicer,0.06,4
3/10/20,March,pellicer,0.127666667,3
3/10/20,March,pellicer,0.417,2
3/10/20,March,pellicer,0.398,1
3/10/20,March,butler,0.15275,4
3/10/20,March,pellicer,0.455,1
3/10/20,March,butler,0.108125,8
3/10/20,March,pellicer,0.219,2
3/10/20,March,butler,0.106083333,12
3/10/20,March,pellicer,0.3145,4
3/10/20,March,butler,0.080571429,14
3/10/20,March,pellicer,0.108,5
3/10/20,March,butler,0.1218,15
3/10/20,March,pellicer,0.085,6
3/10/20,March,butler,0.091923077,13
3/10/20,March,pellicer,0.061285714,7
3/10/20,March,butler,0.1824,10
3/10/20,March,pellicer,0.059428571,7
3/10/20,March,butler,0.261857143,7
3/10/20,March,pellicer,0.097166667,6
3/10/20,March,butler,0.4365,4
3/10/20,March,pellicer,0.1028,5
3/10/20,March,butler,0.483,2
3/10/20,March,pellicer,0.06675,4
3/10/20,March,pellicer,0.055333333,3
3/10/20,March,pellicer,0.1165,2
3/10/20,March,butler,0.12,2
3/10/20,March,pellicer,0.199,1
3/10/20,March,butler,0.171166667,6
3/10/20,March,pellicer,0.087,1
3/10/20,March,butler,0.075,10
3/10/20,March,pellicer,0.142333333,3
3/10/20,March,butler,0.086846154,13
3/10/20,March,pellicer,0.08875,4
3/10/20,March,butler,0.093071429,14
3/10/20,March,pellicer,0.097333333,6
3/10/20,March,butler,0.101071429,14
3/10/20,March,pellicer,0.0875,6
3/11/20,March,butler,0.112636364,11
3/11/20,March,pellicer,0.079333333,6
3/11/20,March,butler,0.1905,8
3/11/20,March,pellicer,0.084333333,6
3/11/20,March,butler,0.3478,5
3/11/20,March,pellicer,0.1202,5
3/11/20,March,butler,0.569,2
3/11/20,March,pellicer,0.081666667,3
3/11/20,March,pellicer,0.104,2
3/11/20,March,pellicer,0.116,1
3/11/20,March,butler,0.1605,4
3/11/20,March,butler,0.159875,8
3/11/20,March,pellicer,0.163,1
3/11/20,March,butler,0.093090909,11
3/11/20,March,pellicer,0.126666667,3
3/11/20,March,butler,0.097846154,13
3/11/20,March,pellicer,0.145,5
3/11/20,March,butler,0.077,14
3/11/20,March,pellicer,0.066833333,6
3/11/20,March,butler,0.08525,12
3/11/20,March,pellicer,0.069333333,6
3/11/20,March,butler,0.214875,8
3/11/20,March,pellicer,0.085666667,6
3/11/20,March,butler,0.3825,6
3/11/20,March,pellicer,0.09,5
3/11/20,March,butler,0.534,3
3/11/20,March,pellicer,0.091666667,3
3/11/20,March,pellicer,0.0755,2
3/11/20,March,pellicer,0.175,1
3/11/20,March,butler,0.142,2
3/11/20,March,butler,0.102333333,6
3/11/20,March,butler,0.0896,10
3/11/20,March,pellicer,0.1645,2
3/11/20,March,butler,0.100307692,13
3/11/20,March,pellicer,0.094,4
3/11/20,March,butler,0.106428571,14
3/11/20,March,pellicer,0.0762,5
3/12/20,March,butler,0.097785714,14
3/12/20,March,pellicer,0.071,6
3/12/20,March,butler,0.112363636,11
3/12/20,March,pellicer,0.075,6
3/12/20,March,butler,0.218,7
3/12/20,March,pellicer,0.104,5
3/12/20,March,butler,0.39575,4
3/12/20,March,pellicer,0.07925,4
3/12/20,March,butler,0.517,2
3/12/20,March,pellicer,0.087666667,3
3/12/20,March,pellicer,0.0765,2
3/12/20,March,pellicer,0.12,1
3/12/20,March,butler,0.10175,4
3/12/20,March,butler,0.128,7
3/12/20,March,pellicer,0.024,1
3/12/20,March,butler,0.09,11
3/12/20,March,pellicer,0.052666667,3
3/12/20,March,butler,0.100615385,13
3/12/20,March,pellicer,0.07675,4
3/12/20,March,butler,0.098076923,13
3/12/20,March,pellicer,0.0966,5
3/12/20,March,butler,0.082272727,11
3/12/20,March,pellicer,0.087,6
3/12/20,March,butler,0.19775,8
3/12/20,March,pellicer,0.0994,5
3/12/20,March,butler,0.3752,5
3/12/20,March,pellicer,0.0885,4
3/12/20,March,butler,0.485,2
3/12/20,March,pellicer,0.033666667,3
3/12/20,March,pellicer,0.041,2
3/12/20,March,pellicer,0.049,1
3/12/20,March,butler,0.194,3
3/12/20,March,butler,0.154714286,7
3/12/20,March,pellicer,0.193,1
3/12/20,March,butler,0.0894,10
3/12/20,March,pellicer,0.129666667,3
3/12/20,March,butler,0.086769231,13
3/12/20,March,pellicer,0.0625,4
3/13/20,March,butler,0.106933333,15
3/13/20,March,pellicer,0.0628,5
3/13/20,March,butler,0.126857143,14
3/13/20,March,pellicer,0.067833333,6
3/13/20,March,butler,0.103454545,11
3/13/20,March,pellicer,0.099,6
3/13/20,March,butler,0.276428571,7
3/13/20,March,pellicer,0.069833333,6
3/13/20,March,butler,0.4122,5
3/13/20,March,pellicer,0.10325,4
3/13/20,March,butler,0.569,2
3/13/20,March,pellicer,0.118333333,3
3/13/20,March,pellicer,0.1695,2
3/13/20,March,pellicer,0.055,1
3/13/20,March,pellicer,0.069,1
3/13/20,March,butler,0.07975,4
3/13/20,March,pellicer,0.152,1
3/13/20,March,butler,0.13475,8
3/13/20,March,pellicer,0.1515,2
3/13/20,March,butler,0.068909091,11
3/13/20,March,pellicer,0.105666667,3
3/13/20,March,butler,0.088666667,12
3/13/20,March,pellicer,0.108,5
3/13/20,March,butler,0.07975,12
3/13/20,March,pellicer,0.0618,5
3/13/20,March,butler,0.092666667,9
3/13/20,March,pellicer,0.0702,5
3/13/20,March,butler,0.305166667,6
3/13/20,March,pellicer,0.0856,5
3/13/20,March,butler,0.4,4
3/13/20,March,pellicer,0.09575,4
3/13/20,March,butler,0.4025,2
3/13/20,March,pellicer,0.065666667,3
3/13/20,March,pellicer,0.0765,2
3/13/20,March,pellicer,0.089,1
3/13/20,March,butler,0.155,4
3/13/20,March,butler,0.161428571,7
3/13/20,March,pellicer,0.178,1
3/13/20,March,butler,0.0598,10
3/13/20,March,pellicer,0.345666667,3
3/14/20,March,butler,0.091230769,13
3/14/20,March,pellicer,0.10275,4
3/14/20,March,butler,0.085428571,14
3/14/20,March,pellicer,0.092,5
3/14/20,March,butler,0.088769231,13
3/14/20,March,pellicer,0.091833333,6
3/14/20,March,butler,0.156222222,9
3/14/20,March,pellicer,0.094666667,6
3/14/20,March,butler,0.261833333,6
3/14/20,March,pellicer,0.102,5
3/14/20,March,butler,0.41125,4
3/14/20,March,pellicer,0.093,4
3/14/20,March,butler,0.4625,2
3/14/20,March,pellicer,0.165333333,3
3/14/20,March,pellicer,0.3945,2
3/14/20,March,pellicer,0.255,1
3/14/20,March,butler,0.097,1
3/14/20,March,butler,0.116,4
3/14/20,March,butler,0.168142857,7
3/14/20,March,pellicer,0.061,2
3/14/20,March,butler,0.0893,10
3/14/20,March,pellicer,0.056333333,3
3/14/20,March,butler,0.073090909,11
3/14/20,March,pellicer,0.0825,4
3/14/20,March,butler,0.068181818,11
3/14/20,March,pellicer,0.089,5
3/14/20,March,butler,0.185,8
3/14/20,March,pellicer,0.0954,5
3/14/20,March,butler,0.317166667,6
3/14/20,March,pellicer,0.024,4
3/14/20,March,butler,0.413,3
3/14/20,March,pellicer,0.051,3
3/14/20,March,butler,0.238,1
3/14/20,March,pellicer,0.0885,2
3/14/20,March,pellicer,0.03,1
3/14/20,March,butler,0.21,1
3/14/20,March,butler,0.0864,5
3/14/20,March,butler,0.162875,8
3/14/20,March,pellicer,0.067,1
3/15/20,March,butler,0.119,11
3/15/20,March,pellicer,0.084,3
3/15/20,March,butler,0.107384615,13
3/15/20,March,pellicer,0.073,4
3/15/20,March,butler,0.096214286,14
3/15/20,March,pellicer,0.1022,5
3/15/20,March,butler,0.115307692,13
3/15/20,March,pellicer,0.086833333,6
3/15/20,March,butler,0.1335,10
3/15/20,March,pellicer,0.076333333,6
3/15/20,March,butler,0.276,7
3/15/20,March,pellicer,0.0802,5
3/15/20,March,butler,0.3902,5
3/15/20,March,pellicer,0.088,4
3/15/20,March,butler,0.481,2
3/15/20,March,pellicer,0.041666667,3
3/15/20,March,butler,0.175,1
3/15/20,March,pellicer,0.105,2
3/15/20,March,pellicer,0.089,1
3/15/20,March,butler,0.0545,2
3/15/20,March,butler,0.0822,5
3/15/20,March,pellicer,0.047,1
3/15/20,March,butler,0.167,8
3/15/20,March,pellicer,0.032,2
3/15/20,March,butler,0.071454545,11
3/15/20,March,pellicer,0.05475,4
3/15/20,March,butler,0.086416667,12
3/15/20,March,pellicer,0.081,4
3/15/20,March,butler,0.082181818,11
